frame,player_id,distance,team,rank
2000,away_485,9.527301034180129,away,4
2000,away_674,9.527301034180129,away,5
2001,home_120,9.602363262337292,home,1
2001,home_616,9.602363262337292,home,2
2001,home_688,9.602363262337292,home,3
2001,away_485,9.602363262337292,away,4
2001,away_674,9.602363262337292,away,5
2002,home_120,9.837039974631402,home,1
2002,home_616,9.837039974631402,home,2
2002,home_688,9.837039974631402,home,3
2002,away_485,9.837039974631402,away,4
2002,away_674,9.837039974631402,away,5
2003,home_120,10.535389376978307,home,1
2003,home_616,10.535389376978307,home,2
2003,home_688,10.535389376978307,home,3
2003,away_485,10.535389376978307,away,4
2003,away_674,10.535389376978307,away,5
2004,home_120,10.707255456112199,home,1
2004,home_616,10.707255456112199,home,2
2004,home_688,10.707255456112199,home,3
2004,away_485,10.707255456112199,away,4
2004,away_674,10.707255456112199,away,5
2005,home_120,10.732845764600176,home,1
2005,home_616,10.732845764600176,home,2
2005,home_688,10.732845764600176,home,3
2005,away_485,10.732845764600176,away,4
2005,away_674,10.732845764600176,away,5
2006,home_120,11.011716657924413,home,1
2006,home_616,11.011716657924413,home,2
2006,home_688,11.011716657924413,home,3
2006,away_485,11.011716657924413,away,4
2006,away_674,11.011716657924413,away,5
2007,home_120,11.619616659104313,home,1
2007,home_616,11.619616659104313,home,2
2007,home_688,11.619616659104313,home,3
2007,away_485,11.619616659104313,away,4
2007,away_674,11.619616659104313,away,5
2008,home_120,15.202155559218076,home,1
2009,home_120,15.339467230805424,home,1
2010,home_120,15.280403381035006,home,1
2011,home_120,14.585783479654912,home,1
2012,home_120,13.589052911749784,home,1
2012,home_616,13.589052911749784,home,2
2012,home_688,13.589052911749784,home,3
2012,away_485,13.589052911749784,away,4
2012,away_674,13.589052911749784,away,5
2013,home_120,13.105888066248276,home,1
2013,home_616,13.105888066248276,home,2
2013,home_688,13.105888066248276,home,3
2013,away_485,13.105888066248276,away,4
2013,away_674,13.105888066248276,away,5
2014,home_120,12.88886052811803,home,1
2014,home_616,12.88886052811803,home,2
2014,home_688,12.88886052811803,home,3
2014,away_485,12.88886052811803,away,4
2014,away_674,12.88886052811803,away,5
2015,home_120,12.709868656605176,home,1
2015,home_616,12.709868656605176,home,2
2015,home_688,12.709868656605176,home,3
2015,away_485,12.709868656605176,away,4
2015,away_674,12.709868656605176,away,5
2016,home_120,12.663820641425389,home,1
2016,home_616,12.663820641425389,home,2
2016,home_688,12.663820641425389,home,3
2016,away_485,12.663820641425389,away,4
2016,away_674,12.663820641425389,away,5
2017,home_120,13.058234820203698,home,1
2017,home_616,13.058234820203698,home,2
2017,home_688,13.058234820203698,home,3
2017,away_485,13.058234820203698,away,4
2017,away_674,13.058234820203698,away,5
2018,home_120,13.546233514798164,home,1
2018,home_616,13.546233514798164,home,2
2018,home_688,13.546233514798164,home,3
2018,away_485,13.546233514798164,away,4
2018,away_674,13.546233514798164,away,5
2019,home_120,14.470932644055924,home,1
2020,home_120,15.17994730088089,home,1
2021,home_120,16.173075515442797,home,1
2022,home_120,16.826062112270506,home,1
2023,home_120,16.878064776456558,home,1
2024,home_120,17.539469465392308,home,1
2025,home_120,18.901340677646573,home,1
2026,home_120,19.413449972870872,home,1
2027,home_120,19.361545810661294,home,1
2028,home_120,19.425386300240735,home,1
2029,home_120,19.49640032324657,home,1
2030,home_120,19.555763411729163,home,1
2031,home_120,19.56577639971233,home,1
2032,home_120,19.608720761227897,home,1
2033,home_120,19.633006402401467,home,1
2034,home_120,19.64135474064369,home,1
2035,home_120,19.64201629292138,home,1
2036,home_120,19.642228377873373,home,1
2037,home_120,19.642368847055593,home,1
2038,home_120,19.642456279341168,home,1
2039,home_120,19.642646945049183,home,1
2040,home_120,19.643495332112995,home,1
2041,home_120,19.644802238333995,home,1
2042,home_120,19.64563414576781,home,1
2043,home_120,19.646029648286518,home,1
2044,home_120,19.645949948728923,home,1
2045,home_120,19.646499106983217,home,1
2046,home_120,19.64616387525258,home,1
2047,home_120,19.644324759614033,home,1
2048,home_120,19.638998132787858,home,1
2049,home_120,19.636511556834222,home,1
2050,home_120,19.63650578270019,home,1
2051,home_120,19.636463240888265,home,1
2052,home_120,19.635477381039962,home,1
2053,home_120,19.63275162014625,home,1
2054,home_120,19.620452021808774,home,1
2055,home_120,19.615483192536683,home,1
2056,home_120,19.611378956914177,home,1
2057,home_120,19.606589026421958,home,1
2058,home_120,19.602326398726074,home,1
2059,home_120,19.59471388977058,home,1
2060,home_120,19.60013813303123,home,1
2061,home_120,19.60762182382994,home,1
2062,home_120,19.619650337154372,home,1
2063,home_120,19.628218142602808,home,1
2064,home_120,19.633130368858506,home,1
2065,home_120,19.63318614448398,home,1
2066,home_120,19.63318630051118,home,1
2067,home_120,19.633191450536657,home,1
2068,home_120,19.633364988874746,home,1
2069,home_120,19.636225951903715,home,1
2070,home_120,19.63815090054869,home,1
2071,home_120,19.63971113806109,home,1
2072,home_120,19.640887921286986,home,1
2073,home_120,19.641379681008615,home,1
2074,home_120,19.640674455724252,home,1
2075,home_120,19.640829118511395,home,1
2076,home_120,19.640868117829466,home,1
2077,home_120,19.642250525127103,home,1
2078,home_120,19.646324796764894,home,1
2079,home_120,19.64870834970597,home,1
2080,home_120,19.649689059528576,home,1
2081,home_120,19.648248644965992,home,1
2082,home_120,19.647726407043105,home,1
2083,home_120,19.644821380938538,home,1
2084,home_120,19.64445445354198,home,1
2085,home_120,19.645175854656717,home,1
2086,home_120,19.644671961566093,home,1
2087,home_120,19.64389225650795,home,1
2088,home_120,19.646750301152018,home,1
2089,home_120,19.648058119911763,home,1
2090,home_120,19.648679088970127,home,1
2091,home_120,19.648329273565693,home,1
2092,home_120,19.647921154217723,home,1
2093,home_120,19.647213158318255,home,1
2094,home_120,19.6431261588222,home,1
2095,home_120,19.634818120789912,home,1
2096,home_120,19.63680351162327,home,1
2097,home_120,19.635245054172074,home,1
2098,home_120,19.638312406031456,home,1
2099,home_120,19.640961518149346,home,1
2100,home_120,19.644814771152557,home,1
2101,home_120,19.644539700313775,home,1
2102,home_120,19.646777470899647,home,1
2103,home_120,19.646576544148665,home,1
2104,home_120,19.646050295651083,home,1
2105,home_120,19.64452673242654,home,1
2106,home_120,19.64408776018586,home,1
2107,home_120,19.643094284631015,home,1
2108,home_120,19.641433381020565,home,1
2109,home_120,19.632876927676293,home,1
2110,home_120,19.63097796319949,home,1
2111,home_120,19.626506012914273,home,1
2112,home_120,19.622402948619172,home,1
2113,home_120,19.617257127060064,home,1
2114,home_120,19.61079218791653,home,1
2115,home_120,19.609523805810362,home,1
2116,home_120,19.611456290989334,home,1
2117,home_120,19.6146408583198,home,1
2118,home_120,19.613592847091045,home,1
2119,home_120,19.61155846892954,home,1
2120,home_120,19.60930493620745,home,1
2121,home_120,19.60536322023191,home,1
2122,home_120,19.60555394857539,home,1
2123,home_120,19.60752040122591,home,1
2124,home_120,19.60461965049022,home,1
2125,home_120,19.57934120337142,home,1
2126,home_120,19.57911689878645,home,1
